Formatted Date,Visibility
2012-04-21 060000.000 +0200,9.047577959715221
2012-04-21 070000.000 +0200,9.555971159817314
2012-04-21 080000.000 +0200,9.653173050776259
2012-04-21 090000.000 +0200,8.641342965565114
2012-04-21 100000.000 +0200,7.893976752494126
2012-04-21 110000.000 +0200,12.262083254946617
2012-04-21 120000.000 +0200,11.756372805988848
2012-04-21 130000.000 +0200,11.033654385822535
2012-04-21 140000.000 +0200,11.191974138184497
2012-04-21 150000.000 +0200,11.405198189019925
2012-04-21 160000.000 +0200,11.435935272618014
2012-04-21 170000.000 +0200,11.28359725124663
2012-04-21 180000.000 +0200,12.334465285911579
2012-04-21 190000.000 +0200,9.907639882173495
2012-04-21 200000.000 +0200,10.374720777287157
2012-04-21 210000.000 +0200,12.966081062288822
2012-04-21 220000.000 +0200,13.934029150918851
2012-04-21 230000.000 +0200,14.674380286907512
2012-04-22 000000.000 +0200,14.901617239220599
2012-04-22 010000.000 +0200,14.202323346096737
2012-04-22 020000.000 +0200,12.26513568851868
2012-04-22 030000.000 +0200,12.176167282959867
2012-04-22 040000.000 +0200,12.18095472973379
2012-04-22 050000.000 +0200,9.793472649689871
2012-04-22 060000.000 +0200,9.942916039876424
2012-04-22 070000.000 +0200,7.637771375528237
2012-04-22 080000.000 +0200,10.577841892345747
2012-04-22 090000.000 +0200,9.687562484810796
2012-04-22 100000.000 +0200,10.473631020788474
2012-04-22 110000.000 +0200,11.017043147536699
2012-04-22 120000.000 +0200,11.185394533559123
2012-04-22 130000.000 +0200,11.258012603567312
2012-04-22 140000.000 +0200,10.678297986381073
2012-04-22 150000.000 +0200,10.668615151576851
2012-04-22 160000.000 +0200,10.421086522523233
2012-04-22 170000.000 +0200,10.84116168358488
2012-04-22 180000.000 +0200,11.918238063842564
2012-04-22 190000.000 +0200,10.7585585806716
2012-04-22 200000.000 +0200,10.410632754722744
2012-04-22 210000.000 +0200,12.187110165122876
2012-04-22 220000.000 +0200,9.391793131682968
2012-04-22 230000.000 +0200,11.138708549127019
2012-04-23 000000.000 +0200,8.051952322622908
2012-04-23 010000.000 +0200,7.7350023393311105
2012-04-23 020000.000 +0200,5.875938981193717
2012-04-23 030000.000 +0200,10.526105254571226
2012-04-23 040000.000 +0200,11.660295370320652
2012-04-23 050000.000 +0200,11.945843080723304
2012-04-23 060000.000 +0200,8.39345569830628
2012-04-23 070000.000 +0200,7.785165363296841
2012-04-23 080000.000 +0200,9.906666165162
2012-04-23 090000.000 +0200,9.831691658906509
2012-04-23 100000.000 +0200,9.492870988113635
2012-04-23 110000.000 +0200,11.742703777816834
2012-04-23 120000.000 +0200,10.797437100623501
2012-04-23 130000.000 +0200,10.85916009671836
2012-04-23 140000.000 +0200,10.98652598222167
2012-04-23 150000.000 +0200,10.943774575597438
2012-04-23 160000.000 +0200,10.867182258286082
2012-04-23 170000.000 +0200,10.771302475360992
2012-04-23 180000.000 +0200,10.872174703285575
2012-04-23 190000.000 +0200,8.626812621743257
2012-04-23 200000.000 +0200,10.408364044963433
2012-04-23 210000.000 +0200,9.798332732126163
2012-04-23 220000.000 +0200,11.176008138717007
2012-04-23 230000.000 +0200,10.181447544685826
2012-04-24 000000.000 +0200,8.05120577923157
2012-04-24 010000.000 +0200,11.427999365444697
2012-04-24 020000.000 +0200,6.821385626050968
2012-04-24 030000.000 +0200,8.780133250021324
2012-04-24 040000.000 +0200,12.8581148273442
2012-04-24 050000.000 +0200,9.838464744867224
2012-04-24 060000.000 +0200,5.859163259694289
2012-04-24 070000.000 +0200,8.051719196102178
2012-04-24 080000.000 +0200,10.119137102613415
2012-04-24 090000.000 +0200,9.801818717603254
2012-04-24 100000.000 +0200,10.209357243929219
2012-04-24 110000.000 +0200,11.14257957009473
2012-04-24 120000.000 +0200,11.229761348653096
2012-04-24 130000.000 +0200,11.328939745064593
2012-04-24 140000.000 +0200,10.949577137693845
2012-04-24 150000.000 +0200,11.087445810873476
2012-04-24 160000.000 +0200,11.181265100434686
2012-04-24 170000.000 +0200,11.076304487783942
2012-04-24 180000.000 +0200,11.154588441251938
2012-04-24 190000.000 +0200,10.411802393673316
2012-04-24 200000.000 +0200,10.183229736820286
2012-04-24 210000.000 +0200,10.896442041805404
2012-04-24 220000.000 +0200,14.515138119737907
2012-04-24 230000.000 +0200,13.405646542865446
2012-04-25 000000.000 +0200,14.306828327366757
2012-04-25 010000.000 +0200,12.400462053713794
2012-04-25 020000.000 +0200,13.543935640555357
2012-04-25 030000.000 +0200,12.036287055791298
2012-04-25 040000.000 +0200,12.85327012283588
2012-04-25 050000.000 +0200,11.973750307449809
2012-04-25 060000.000 +0200,9.934744952195954
2012-04-25 070000.000 +0200,10.663551272980213
2012-04-25 080000.000 +0200,10.225239998768675
2012-04-25 090000.000 +0200,10.28653894659001
2012-04-25 100000.000 +0200,10.581354045028704
2012-04-25 110000.000 +0200,12.056910948490453
2012-04-25 120000.000 +0200,12.746117847757963
2012-04-25 130000.000 +0200,11.474589526373398
2012-04-25 140000.000 +0200,12.51022121627007
2012-04-25 150000.000 +0200,10.977251581477473
2012-04-25 160000.000 +0200,11.048640992569867
2012-04-25 170000.000 +0200,10.79959632346364
2012-04-25 180000.000 +0200,10.692097325382157
2012-04-25 190000.000 +0200,10.477638032597314
2012-04-25 200000.000 +0200,10.404921424537676
2012-04-25 210000.000 +0200,11.769786157785765
2012-04-25 220000.000 +0200,14.266160164384909
2012-04-25 230000.000 +0200,13.219094324432744
2012-04-26 000000.000 +0200,12.925781986401772
2012-04-26 010000.000 +0200,11.858247050117942
2012-04-26 020000.000 +0200,11.972284950316716
2012-04-26 030000.000 +0200,9.798190484993157
2012-04-26 040000.000 +0200,12.18095472973379
2012-04-26 050000.000 +0200,11.883656058002046
2012-04-26 060000.000 +0200,9.499786916229152
2012-04-26 070000.000 +0200,9.766215425187138
2012-04-26 080000.000 +0200,10.264018587215734
2012-04-26 090000.000 +0200,9.801701134114097
2012-04-26 100000.000 +0200,10.424844532680886
2012-04-26 110000.000 +0200,10.80099514830335
2012-04-26 120000.000 +0200,10.203563270720684
2012-04-26 130000.000 +0200,9.99971262410746
2012-04-26 140000.000 +0200,10.278250172267795
2012-04-26 150000.000 +0200,10.212193280801916
2012-04-26 160000.000 +0200,10.212193280801916
2012-04-26 170000.000 +0200,10.02460876379773
2012-04-26 180000.000 +0200,10.25184572297571
2012-04-26 190000.000 +0200,10.397586723898327
2012-04-26 200000.000 +0200,10.196005666483355
2012-04-26 210000.000 +0200,11.681689401496358
2012-04-26 220000.000 +0200,15.756101942941873
2012-04-26 230000.000 +0200,14.715912415197364
2012-04-27 000000.000 +0200,14.561117247762619
2012-04-27 010000.000 +0200,12.632737682147278
2012-04-27 020000.000 +0200,14.416107873306377
2012-04-27 030000.000 +0200,14.402183006648764
2012-04-27 040000.000 +0200,13.719863043962654
2012-04-27 050000.000 +0200,13.74016384517294
2012-04-27 060000.000 +0200,9.662196957662522
2012-04-27 070000.000 +0200,9.668932116326967
2012-04-27 080000.000 +0200,9.446613509985653
2012-04-27 090000.000 +0200,9.74999455207988
2012-04-27 100000.000 +0200,9.90874473830005
2012-04-27 110000.000 +0200,10.30628989838327
2012-04-27 120000.000 +0200,10.232522820264382
2012-04-27 130000.000 +0200,10.11610588997759
2012-04-27 140000.000 +0200,10.073102576574769
2012-04-27 150000.000 +0200,10.036549841851325
2012-04-27 160000.000 +0200,10.032093322033369
2012-04-27 170000.000 +0200,10.115034592236874
2012-04-27 180000.000 +0200,10.017019440322596
2012-04-27 190000.000 +0200,10.118164628246557
2012-04-27 200000.000 +0200,10.568776277409007
2012-04-27 210000.000 +0200,10.87661426591069
2012-04-27 220000.000 +0200,15.65255758127433
2012-04-27 230000.000 +0200,15.015394892253374
2012-04-28 000000.000 +0200,15.501665996482291
2012-04-28 010000.000 +0200,12.054737821577772
2012-04-28 020000.000 +0200,11.99184895146695
2012-04-28 030000.000 +0200,12.394594835611196
2012-04-28 040000.000 +0200,14.68708502109815
2012-04-28 050000.000 +0200,14.458621865300893
2012-04-28 060000.000 +0200,9.486760783481186
2012-04-28 070000.000 +0200,9.47229753972073
2012-04-28 080000.000 +0200,10.108545704191531
2012-04-28 090000.000 +0200,10.274312719365193
2012-04-28 100000.000 +0200,10.277021513727362
2012-04-28 110000.000 +0200,10.254284967105875
2012-04-28 120000.000 +0200,10.05311390965833
2012-04-28 130000.000 +0200,10.03310860450823
2012-04-28 140000.000 +0200,10.052588674720205
2012-04-28 150000.000 +0200,10.229447142683119
2012-04-28 160000.000 +0200,10.147656169939829
2012-04-28 170000.000 +0200,10.204340880044365
2012-04-28 180000.000 +0200,10.240050935181172
2012-04-28 190000.000 +0200,9.895686125865064
2012-04-28 200000.000 +0200,10.063890067486257
2012-04-28 210000.000 +0200,10.786639023010226
2012-04-28 220000.000 +0200,15.43512468254692
2012-04-28 230000.000 +0200,14.811248094802952
2012-04-29 000000.000 +0200,14.804886532143872
2012-04-29 010000.000 +0200,14.102595868491228
2012-04-29 020000.000 +0200,12.957822868026568
2012-04-29 030000.000 +0200,13.676864726580954
2012-04-29 040000.000 +0200,12.130210244982713
2012-04-29 050000.000 +0200,13.014168040581186
2012-04-29 060000.000 +0200,8.828260058635506
2012-04-29 070000.000 +0200,9.083412312472214
2012-04-29 080000.000 +0200,9.92077130633458
2012-04-29 090000.000 +0200,10.031787921820614
2012-04-29 100000.000 +0200,9.95334392342201
2012-04-29 110000.000 +0200,10.10823882433763
2012-04-29 120000.000 +0200,10.062687658125343
2012-04-29 130000.000 +0200,10.161313980696043
2012-04-29 140000.000 +0200,10.130069627837397
2012-04-29 150000.000 +0200,10.105848224128763
2012-04-29 160000.000 +0200,10.292464161697982
2012-04-29 170000.000 +0200,10.207292291998634
2012-04-29 180000.000 +0200,10.146004799447516
2012-04-29 190000.000 +0200,10.145211103552269
2012-04-29 200000.000 +0200,10.295221413410923
2012-04-29 210000.000 +0200,10.56980320125526
2012-04-29 220000.000 +0200,14.804877531112238
2012-04-29 230000.000 +0200,13.77921809355988
2012-04-03 000000.000 +0200,15.469458723684829
2012-04-03 010000.000 +0200,12.553964671628274
2012-04-03 020000.000 +0200,12.787639321681999
2012-04-03 030000.000 +0200,13.216387834866005
2012-04-03 040000.000 +0200,13.347974673733669
2012-04-03 050000.000 +0200,13.28778930462692
2012-04-03 060000.000 +0200,10.63699800904067
2012-04-03 070000.000 +0200,11.137539612215562
2012-04-03 080000.000 +0200,11.219603752391906
2012-04-03 090000.000 +0200,10.733133852922903
2012-04-03 100000.000 +0200,10.083382275287912
2012-04-03 110000.000 +0200,10.30178044569715
2012-04-03 120000.000 +0200,10.370458369250699
2012-04-03 130000.000 +0200,10.269446960616877
2012-04-03 140000.000 +0200,10.262537857644126
2012-04-03 150000.000 +0200,10.111018379588314
2012-04-03 160000.000 +0200,10.183728947964509
2012-04-03 170000.000 +0200,10.408843342478754
2012-04-03 180000.000 +0200,10.230134148226762
2012-04-03 190000.000 +0200,9.933970392188192
2012-04-03 200000.000 +0200,10.08420349524928
2012-04-03 210000.000 +0200,10.97281022366096
2012-04-03 220000.000 +0200,15.59246673920864
2012-04-03 230000.000 +0200,15.6876098200436
2012-04-30 000000.000 +0200,15.05337775408196
2012-04-30 010000.000 +0200,13.40411585734243
2012-04-30 020000.000 +0200,12.331398039561453
2012-04-30 030000.000 +0200,14.032731395541143
2012-04-30 040000.000 +0200,13.169005670429058
2012-04-30 050000.000 +0200,12.547789667300083
2012-04-30 060000.000 +0200,9.752436969094937
2012-04-30 070000.000 +0200,9.067091220901826
2012-04-30 080000.000 +0200,9.915709679290577
2012-04-30 090000.000 +0200,9.560502699145955
2012-04-30 100000.000 +0200,9.781322174105762
2012-04-30 110000.000 +0200,10.06050268843547
2012-04-30 120000.000 +0200,10.078593988288555
2012-04-30 130000.000 +0200,10.022223087327571
2012-04-30 140000.000 +0200,10.008363381143601
2012-04-30 150000.000 +0200,10.176965378831275
2012-04-30 160000.000 +0200,10.176965378831275
2012-04-30 170000.000 +0200,10.324146845643085
2012-04-30 180000.000 +0200,9.969602411381858
2012-04-30 190000.000 +0200,9.691134713452557
2012-04-30 200000.000 +0200,9.933711202751176
2012-04-30 210000.000 +0200,11.001533170086246
2012-04-30 220000.000 +0200,15.484404477926695
2012-04-30 230000.000 +0200,14.446187322729457
2012-04-04 000000.000 +0200,15.553038982486886
2012-04-04 010000.000 +0200,13.818655151211033
2012-04-04 020000.000 +0200,14.060571551584086
2012-04-04 030000.000 +0200,14.83737210899209
2012-04-04 040000.000 +0200,14.83737210899209
2012-04-04 050000.000 +0200,14.241355491117677
2012-04-04 060000.000 +0200,9.548839155652242
2012-04-04 070000.000 +0200,9.688432141719904
2012-04-04 080000.000 +0200,10.362173912947103
2012-04-04 090000.000 +0200,9.638038293025586
2012-04-04 100000.000 +0200,9.760973467866616
2012-04-04 110000.000 +0200,10.70401302311218
2012-04-04 120000.000 +0200,10.083756063595178
2012-04-04 130000.000 +0200,10.043853941673852
2012-04-04 140000.000 +0200,10.313885800166155
2012-04-04 150000.000 +0200,10.232522820264382
2012-04-04 160000.000 +0200,10.038414300626986
2012-04-04 170000.000 +0200,10.031227381722534
2012-04-04 180000.000 +0200,10.03152940641239
2012-04-04 190000.000 +0200,9.683237405829951
2012-04-04 200000.000 +0200,10.50986362420569
2012-04-04 210000.000 +0200,11.206054082521977
2012-04-04 220000.000 +0200,15.585001454446246
2012-04-04 230000.000 +0200,13.964245503786517
2012-04-05 000000.000 +0200,15.022588953607881
2012-04-05 010000.000 +0200,12.54380436165505
2012-04-05 020000.000 +0200,14.52587054830824
2012-04-05 030000.000 +0200,14.280881448627541
2012-04-05 040000.000 +0200,13.431959897720551
2012-04-05 050000.000 +0200,11.900779382942481
2012-04-05 060000.000 +0200,7.15372178279797
2012-04-05 070000.000 +0200,9.513838000358126
2012-04-05 080000.000 +0200,9.434880595585247
2012-04-05 090000.000 +0200,10.22868232160671
2012-04-05 100000.000 +0200,10.235821192821446
2012-04-05 110000.000 +0200,10.78997569602553
2012-04-05 120000.000 +0200,10.028245608775784
2012-04-05 130000.000 +0200,10.120704430006636
2012-04-05 140000.000 +0200,10.419987389444186
2012-04-05 150000.000 +0200,10.105539396449696
2012-04-05 160000.000 +0200,10.272410077993651
2012-04-05 170000.000 +0200,10.100765513833105
2012-04-05 180000.000 +0200,10.031622962378895
2012-04-05 190000.000 +0200,9.799501029671108
2012-04-05 200000.000 +0200,10.037329781759341
2012-04-05 210000.000 +0200,10.725674419558192
2012-04-05 220000.000 +0200,15.503817125873294
2012-04-05 230000.000 +0200,15.031538579882175
2012-04-06 000000.000 +0200,16.08912641140968
2012-04-06 010000.000 +0200,11.76190584748239
2012-04-06 020000.000 +0200,14.454041796103432
2012-04-06 030000.000 +0200,12.53535647989439
2012-04-06 040000.000 +0200,12.687441331696727
2012-04-06 050000.000 +0200,12.126777934461936
2012-04-06 060000.000 +0200,10.15075181450122
2012-04-06 070000.000 +0200,10.54839967008838
2012-04-06 080000.000 +0200,10.096598706886937
2012-04-06 090000.000 +0200,10.414833986241419
2012-04-06 100000.000 +0200,10.604858811630924
2012-04-06 110000.000 +0200,11.89336121647317
2012-04-06 120000.000 +0200,10.684813976652002
2012-04-06 130000.000 +0200,10.771275577925914
2012-04-06 140000.000 +0200,10.563781815690206
2012-04-06 150000.000 +0200,10.752534217170131
2012-04-06 160000.000 +0200,11.087445810873476
2012-04-06 170000.000 +0200,11.283268276095185
2012-04-06 180000.000 +0200,11.08317017919344
2012-04-06 190000.000 +0200,10.44383551591168
2012-04-06 200000.000 +0200,10.879500184387918
2012-04-06 210000.000 +0200,11.454277781004544
2012-04-06 220000.000 +0200,12.86599258750486
2012-04-06 230000.000 +0200,10.480356864395723
2012-04-07 000000.000 +0200,12.918598052953318
2012-04-07 010000.000 +0200,11.77622507966045
2012-04-07 020000.000 +0200,12.324374621319315
2012-04-07 030000.000 +0200,12.705448341717402
2012-04-07 040000.000 +0200,12.34063372576752
2012-04-07 050000.000 +0200,12.788095011619786
2012-04-07 060000.000 +0200,9.290226537782932
2012-04-07 070000.000 +0200,6.276656059114285
2012-04-07 080000.000 +0200,9.932160053295968
2012-04-07 090000.000 +0200,10.395238051133617
2012-04-07 100000.000 +0200,9.998177096364772
2012-04-07 110000.000 +0200,11.432569168259022
2012-04-07 120000.000 +0200,11.154714599855613
2012-04-07 130000.000 +0200,12.193558257780102
2012-04-07 140000.000 +0200,11.624217936666357
2012-04-07 150000.000 +0200,11.49020650013415
2012-04-07 160000.000 +0200,10.763628263388293
2012-04-07 170000.000 +0200,10.842442478923317
2012-04-07 180000.000 +0200,9.15199066951103
2012-04-07 190000.000 +0200,10.670216479826049
2012-04-07 200000.000 +0200,10.28349083070337
2012-04-07 210000.000 +0200,9.085297193480356
2012-04-07 220000.000 +0200,8.48048038027436
2012-04-07 230000.000 +0200,8.035286949658424
2012-04-08 000000.000 +0200,9.090783586326262
2012-04-08 010000.000 +0200,12.930714989286516
2012-04-08 020000.000 +0200,12.33225067061697
2012-04-08 030000.000 +0200,12.934207269860662
2012-04-08 040000.000 +0200,12.737065023315747
2012-04-08 050000.000 +0200,12.288281722707485
2012-04-08 060000.000 +0200,11.37002245471703
2012-04-08 070000.000 +0200,11.448722407680233
2012-04-08 080000.000 +0200,11.068799930804179
2012-04-08 090000.000 +0200,11.638570096163479
2012-04-08 100000.000 +0200,11.733440247302457
2012-04-08 110000.000 +0200,11.832092775431796
2012-04-08 120000.000 +0200,11.921619492468084
2012-04-08 130000.000 +0200,11.794061627843343
2012-04-08 140000.000 +0200,11.513746519719247
2012-04-08 150000.000 +0200,11.609158113206112
2012-04-08 160000.000 +0200,11.306250461577209
2012-04-08 170000.000 +0200,11.653258023826396
2012-04-08 180000.000 +0200,11.824310617341421
2012-04-08 190000.000 +0200,10.742136125911934
2012-04-08 200000.000 +0200,11.195527305227031
2012-04-08 210000.000 +0200,12.23139974245638
2012-04-08 220000.000 +0200,14.89019531451323
2012-04-08 230000.000 +0200,14.9230668832102
2012-04-09 000000.000 +0200,14.740177270561345
2012-04-09 010000.000 +0200,12.854914042622077
2012-04-09 020000.000 +0200,13.20881496066836
2012-04-09 030000.000 +0200,12.748784403282965
2012-04-09 040000.000 +0200,12.834244015632809
2012-04-09 050000.000 +0200,12.809649365084807
2012-04-09 060000.000 +0200,10.842386209610035
2012-04-09 070000.000 +0200,11.385911940875499
2012-04-09 080000.000 +0200,11.75733568627824
2012-04-09 090000.000 +0200,11.693447037110307
2012-04-09 100000.000 +0200,11.930007813222291
2012-04-09 110000.000 +0200,12.677005801917474
2012-04-09 120000.000 +0200,11.972370570448854
2012-04-09 130000.000 +0200,11.972370570448854
2012-04-09 140000.000 +0200,12.196998857268678
2012-04-09 150000.000 +0200,12.254149788842703
2012-04-09 160000.000 +0200,12.267737905263466
2012-04-09 170000.000 +0200,11.736146600444547
2012-04-09 180000.000 +0200,11.614236198630328
2012-04-09 190000.000 +0200,11.958726219792606
2012-04-09 200000.000 +0200,11.991939169290951
2012-04-09 210000.000 +0200,12.782743809235692
2012-04-09 220000.000 +0200,14.111452087998176
2012-04-09 230000.000 +0200,14.77130782118642
2012-08-01 000000.000 +0200,15.83882118821472
2012-08-01 010000.000 +0200,15.270908048941573
2012-08-01 020000.000 +0200,15.585600563724679
2012-08-01 030000.000 +0200,14.237399840339384
2012-08-01 040000.000 +0200,15.279027216065192
2012-08-01 050000.000 +0200,15.335308009386473
2012-08-01 060000.000 +0200,9.99497679957259
2012-08-01 070000.000 +0200,10.04009574868013
2012-08-01 080000.000 +0200,10.198000038863821
2012-08-01 090000.000 +0200,10.025148637571656
2012-08-01 100000.000 +0200,10.300690190386762
2012-08-01 110000.000 +0200,10.432135789072884
2012-08-01 120000.000 +0200,10.369494937679631
2012-08-01 130000.000 +0200,10.3270263385578
2012-08-01 140000.000 +0200,10.198096446656276
2012-08-01 150000.000 +0200,10.29889134937582
2012-08-01 160000.000 +0200,10.375772840577081
2012-08-01 170000.000 +0200,10.204941360178209
2012-08-01 180000.000 +0200,10.383306597995912
2012-08-01 190000.000 +0200,10.119730365950616
2012-08-01 200000.000 +0200,10.331105333813053
2012-08-01 210000.000 +0200,10.948536828418584
2012-08-01 220000.000 +0200,15.612470786334184
2012-08-01 230000.000 +0200,14.408566802177015
2012-08-10 000000.000 +0200,15.071369244611338
2012-08-10 010000.000 +0200,10.952473457474934
2012-08-10 020000.000 +0200,12.31509962502923
2012-08-10 030000.000 +0200,13.315393734331662
2012-08-10 040000.000 +0200,12.830575530153007
2012-08-10 050000.000 +0200,13.568389034144518
2012-08-10 060000.000 +0200,11.641881302562732
2012-08-10 070000.000 +0200,10.621374494918294
2012-08-10 080000.000 +0200,10.446375843836414
2012-08-10 090000.000 +0200,10.17006339828184
2012-08-10 100000.000 +0200,10.370081654252587
2012-08-10 110000.000 +0200,10.496682991264612
2012-08-10 120000.000 +0200,10.251567669320037
2012-08-10 130000.000 +0200,10.377514257520867
2012-08-10 140000.000 +0200,10.251433959073138
2012-08-10 150000.000 +0200,10.333604467231073
2012-08-10 160000.000 +0200,10.276663750543415
2012-08-10 170000.000 +0200,10.306069988021546
2012-08-10 180000.000 +0200,10.351599879962766
2012-08-10 190000.000 +0200,10.247024999114041
2012-08-10 200000.000 +0200,10.29625632037006
2012-08-10 210000.000 +0200,11.703631891790446
2012-08-10 220000.000 +0200,16.044642307324292
2012-08-10 230000.000 +0200,15.5729382896955
2012-08-11 000000.000 +0200,16.38893658576444
2012-08-11 010000.000 +0200,14.027652234291361
2012-08-11 020000.000 +0200,13.501849240539737
2012-08-11 030000.000 +0200,13.62472867781092
2012-08-11 040000.000 +0200,13.551018451156072
2012-08-11 050000.000 +0200,13.74625663828193
2012-08-11 060000.000 +0200,11.873913402487446
2012-08-11 070000.000 +0200,10.62619364062445
2012-08-11 080000.000 +0200,10.675746149358627
2012-08-11 090000.000 +0200,11.114473705171424
2012-08-11 100000.000 +0200,10.098121675776607
2012-08-11 110000.000 +0200,10.628712685658677
2012-08-11 120000.000 +0200,10.219108617750623
2012-08-11 130000.000 +0200,10.470175850436577
2012-08-11 140000.000 +0200,10.171833010810834
2012-08-11 150000.000 +0200,10.357956182743585
2012-08-11 160000.000 +0200,10.388604234888762
2012-08-11 170000.000 +0200,10.38607657909057
2012-08-11 180000.000 +0200,10.85575570926767
2012-08-11 190000.000 +0200,10.607317616541597
2012-08-11 200000.000 +0200,11.289771391598359
2012-08-11 210000.000 +0200,12.18365512243767
2012-08-11 220000.000 +0200,16.424732311283304
2012-08-11 230000.000 +0200,14.663655560883196
2012-08-12 000000.000 +0200,16.08429520319978
2012-08-12 010000.000 +0200,13.779467115399454
2012-08-12 020000.000 +0200,13.876057436730415
2012-08-12 030000.000 +0200,13.727734308077466
2012-08-12 040000.000 +0200,13.836260637923168
2012-08-12 050000.000 +0200,12.680654683443082
2012-08-12 060000.000 +0200,9.225306550098827
2012-08-12 070000.000 +0200,8.637211959500622
2012-08-12 080000.000 +0200,10.026924311391763
2012-08-12 090000.000 +0200,10.704021172882495
2012-08-12 100000.000 +0200,10.990009097865018
2012-08-12 110000.000 +0200,11.688342822610485
2012-08-12 120000.000 +0200,11.328752361364657
2012-08-12 130000.000 +0200,11.604374381063352
2012-08-12 140000.000 +0200,10.610410371440585
2012-08-12 150000.000 +0200,10.314971762503125
2012-08-12 160000.000 +0200,10.517496630905967
2012-08-12 170000.000 +0200,10.67774721468148
2012-08-12 180000.000 +0200,10.552509364035672
2012-08-12 190000.000 +0200,10.209326940934988
2012-08-12 200000.000 +0200,11.17948141302352
2012-08-12 210000.000 +0200,11.937107629166885
2012-08-12 220000.000 +0200,16.59301520086275
2012-08-12 230000.000 +0200,16.315156117891153
2012-08-13 000000.000 +0200,15.880749867641983
2012-08-13 010000.000 +0200,15.712061924495153
2012-08-13 020000.000 +0200,14.349677112427429
2012-08-13 030000.000 +0200,13.564472071913292
2012-08-13 040000.000 +0200,13.683196197719683
2012-08-13 050000.000 +0200,11.706821721231329
2012-08-13 060000.000 +0200,9.216925021379526
2012-08-13 070000.000 +0200,10.437806263965658
2012-08-13 080000.000 +0200,10.21597217820147
2012-08-13 090000.000 +0200,10.94660964705121
2012-08-13 100000.000 +0200,10.810810688596531
2012-08-13 110000.000 +0200,12.301032566231626
2012-08-13 120000.000 +0200,10.456532432959783
2012-08-13 130000.000 +0200,10.233260257354212
2012-08-13 140000.000 +0200,10.176939963080965
2012-08-13 150000.000 +0200,10.153729304368289
2012-08-13 160000.000 +0200,10.520581471838254
2012-08-13 170000.000 +0200,10.493869130224256
2012-08-13 180000.000 +0200,10.186321217203973
2012-08-13 190000.000 +0200,10.082937639491394
2012-08-13 200000.000 +0200,10.812126888750521
2012-08-13 210000.000 +0200,11.959680708189081
2012-08-13 220000.000 +0200,16.834913121348052
2012-08-13 230000.000 +0200,16.046175441263657
2012-08-14 000000.000 +0200,16.47761755577058
2012-08-14 010000.000 +0200,14.695189435133425
2012-08-14 020000.000 +0200,13.409338487002788
2012-08-14 030000.000 +0200,14.953767843138149
2012-08-14 040000.000 +0200,15.208160371535678
2012-08-14 050000.000 +0200,13.424894807199879
2012-08-14 060000.000 +0200,10.401392453095344
2012-08-14 070000.000 +0200,10.284081813962738
2012-08-14 080000.000 +0200,10.945815543375309
2012-08-14 090000.000 +0200,10.099298142702608
2012-08-14 100000.000 +0200,10.011933060890257
2012-08-14 110000.000 +0200,10.315019003590987
2012-08-14 120000.000 +0200,10.26842437320717
2012-08-14 130000.000 +0200,10.30624982095464
2012-08-14 140000.000 +0200,10.470747874004807
2012-08-14 150000.000 +0200,10.322489305379593
2012-08-14 160000.000 +0200,10.401711742374061
2012-08-14 170000.000 +0200,10.302864274629712
2012-08-14 180000.000 +0200,10.389480506038623
2012-08-14 190000.000 +0200,10.339450230721118
2012-08-14 200000.000 +0200,10.977988115908246
2012-08-14 210000.000 +0200,11.36839979506831
2012-08-14 220000.000 +0200,15.626767202852875
2012-08-14 230000.000 +0200,15.906465566265764
2012-08-15 000000.000 +0200,16.327162349568066
2012-08-15 010000.000 +0200,14.392948824417571
2012-08-15 020000.000 +0200,14.248376932011796
2012-08-15 030000.000 +0200,14.183966421830261
2012-08-15 040000.000 +0200,14.52211863389152
2012-08-15 050000.000 +0200,14.255633390798431
2012-08-15 060000.000 +0200,10.657302190303847
2012-08-15 070000.000 +0200,10.610340539219848
2012-08-15 080000.000 +0200,10.596942202765808
2012-08-15 090000.000 +0200,9.995951291249597
2012-08-15 100000.000 +0200,10.160286860287346
2012-08-15 110000.000 +0200,10.4828086952967
2012-08-15 120000.000 +0200,10.273233033949014
2012-08-15 130000.000 +0200,10.14608775284419
2012-08-15 140000.000 +0200,10.142761634907608
2012-08-15 150000.000 +0200,10.260003427888838
2012-08-15 160000.000 +0200,10.260003427888838
2012-08-15 170000.000 +0200,10.328174048853556
2012-08-15 180000.000 +0200,10.129344876751244
2012-08-15 190000.000 +0200,9.984268213144766
2012-08-15 200000.000 +0200,10.399874977463128
2012-08-15 210000.000 +0200,11.634670258603766
2012-08-15 220000.000 +0200,16.217790200375273
2012-08-15 230000.000 +0200,15.588506357846107
2012-08-16 000000.000 +0200,15.993814246637116
2012-08-16 010000.000 +0200,14.162197771875492
2012-08-16 020000.000 +0200,14.538727892891067
2012-08-16 030000.000 +0200,15.805932566870437
2012-08-16 040000.000 +0200,14.554006352134873
2012-08-16 050000.000 +0200,15.342508482910427
2012-08-16 060000.000 +0200,10.043706396185753
2012-08-16 070000.000 +0200,10.157050572225714
2012-08-16 080000.000 +0200,10.564083959275688
2012-08-16 090000.000 +0200,10.174332429858644
2012-08-16 100000.000 +0200,10.037139595772954
2012-08-16 110000.000 +0200,10.425400906062285
